Actual,Predicted
304794868.5,304794868.4999999
59317245.0,59317245.00000036
335745577.0,335745576.9999998
390412138.0,390412137.99999976
347087408.5,347087408.4999998
308264284.5,308264284.4999999
333235580.0,333235579.9999999
301323587.5,301323587.4999999
102794637.5,102794637.50000027
70784789.0,70784789.00000033
257313441.5,257313441.49999997
93783501.5,93783501.5000003
191431150.5,191431150.50000012
129850860.0,129850860.0000002
90272670.0,90272670.0000003
105038108.0,105038108.00000027
72304247.5,72304247.5000003
253141749.0,253141749.0
56558506.5,56558506.50000036
446704848.0,446704847.99999964
51012838.0,51012838.00000042
337075595.5,337075595.4999998
40754750.0,40754750.00000039
171161806.0,171161806.00000015
120044627.5,120044627.50000025
352095105.5,352095105.4999998
439856813.0,439856812.99999964
250418550.5,250418550.5
153480838.0,153480838.00000015
318257802.5,318257802.4999999
190647912.5,190647912.5000001
402229867.0,402229866.9999997
219246013.0,219246013.00000006
254619060.5,254619060.5
144405431.0,144405431.00000024
449783065.5,449783065.49999964
95537218.5,95537218.5000003
53519340.5,53519340.50000036
194356360.0,194356360.00000012
351701886.0,351701885.9999998
446922846.0,446922845.99999964
372381500.5,372381500.49999976
403964422.0,403964421.9999997
410570591.5,410570591.4999997
179713708.0,179713708.00000012
375131391.5,375131391.4999998
132943134.5,132943134.5000002
136750992.0,136750992.00000018
235744064.0,235744064.00000006
264848610.5,264848610.49999997
84741889.0,84741889.00000027
133863376.0,133863376.0000002
71143665.5,71143665.5000003
239209341.0,239209341.00000003
276346787.0,276346786.99999994
437833535.5,437833535.49999964
331632725.5,331632725.4999998
256924466.0,256924466.0
103266904.0,103266904.00000027
127703867.5,127703867.50000022
364081574.0,364081573.99999976
231118669.5,231118669.50000003
361814366.0,361814365.99999976
246611016.0,246611016.0
55548497.5,55548497.50000033
144656835.0,144656835.00000018
281721684.5,281721684.49999994
131695628.0,131695628.00000021
312940671.5,312940671.4999999
212295847.5,212295847.50000006
460203204.0,460203203.99999964
351984830.5,351984830.4999998
339114804.5,339114804.4999999
125708928.0,125708928.0000002
82191449.0,82191449.00000033
276565178.5,276565178.49999994
398583813.5,398583813.49999976
433662289.5,433662289.49999964
171534819.5,171534819.50000012
463870962.5,463870962.49999964
373948985.5,373948985.49999976
344715487.5,344715487.4999998
429134412.5,429134412.49999964
418435223.0,418435222.99999964
317610927.0,317610926.9999999
188206807.0,188206807.00000012
110379917.0,110379917.00000027
340337851.0,340337850.9999998
305285489.0,305285488.9999999
192503751.0,192503751.00000012
429755959.5,429755959.49999964
362478859.5,362478859.49999976
178785395.0,178785395.00000012
251188916.5,251188916.49999997
117066309.0,117066309.00000028
182707193.5,182707193.50000012
212427908.5,212427908.50000006
147813788.5,147813788.50000018
338830506.0,338830505.9999998
90992352.5,90992352.5000003
78482465.0,78482465.00000033
67899166.5,67899166.50000033
318247437.0,318247436.9999999
115127704.5,115127704.50000022
117931109.0,117931109.00000025
119227409.0,119227409.00000022
281175706.0,281175705.99999994
443321780.5,443321780.49999964
381487137.0,381487136.99999976
205856537.5,205856537.5000001
351142251.5,351142251.4999998
59041403.0,59041403.00000033
385344655.0,385344654.99999976
60448786.5,60448786.50000036
421749762.5,421749762.49999964
33865508.5,33865508.50000039
153755459.0,153755459.00000018
311016583.5,311016583.4999999
248460349.0,248460349.0
333328370.0,333328369.9999999
388742198.0,388742197.99999976
353077679.0,353077678.9999998
393476945.5,393476945.49999976
173938695.0,173938695.00000012
60079798.0,60079798.00000033
138790814.5,138790814.50000018
73326481.0,73326481.00000033
207260714.0,207260714.0000001
431905930.0,431905929.99999964
452101593.0,452101592.99999964
295812166.5,295812166.49999994
373244296.0,373244295.99999976
423860714.5,423860714.4999997
208318668.5,208318668.5000001
350983506.5,350983506.4999998
98625034.0,98625034.00000024
188410656.5,188410656.50000012
456593344.0,456593343.99999964
330536171.5,330536171.4999998
207981540.0,207981540.0000001
131604178.5,131604178.50000021
194342152.5,194342152.50000012
434553938.5,434553938.49999964
172610014.0,172610014.00000012
301588900.0,301588899.99999994
212172379.0,212172379.00000006
267219400.5,267219400.49999997
220410417.0,220410417.00000006
87326983.0,87326983.00000027
221737019.5,221737019.50000003
159808515.5,159808515.50000018
455393496.5,455393496.49999964
346040509.5,346040509.4999999
146101948.5,146101948.50000018
47339515.0,47339515.00000036
154266245.0,154266245.00000015
364357320.0,364357319.99999976
213295754.0,213295754.00000006
201557183.5,201557183.50000006
282448571.5,282448571.49999994
362368139.5,362368139.49999976
114142745.0,114142745.00000027
399372284.0,399372283.99999976
132400255.5,132400255.50000021
127813281.5,127813281.50000021
368368723.0,368368722.99999976
336578838.0,336578837.9999998
97753432.0,97753432.00000027
455210899.0,455210898.99999964
306703050.0,306703049.9999999
202895980.0,202895980.0000001
211252790.5,211252790.50000006
71624661.0,71624661.00000033
460130481.0,460130480.99999964
120088141.0,120088141.00000024
48003754.0,48003754.00000036
314650458.0,314650457.9999999
186574222.5,186574222.5000001
160441282.5,160441282.50000015
187772447.5,187772447.5000001
427360610.0,427360609.99999964
151294443.0,151294443.00000018
113658329.5,113658329.50000024
118741496.5,118741496.50000025
218292845.5,218292845.50000006
242204839.0,242204839.00000003
435219303.0,435219302.9999997
397457033.5,397457033.4999997
378305702.0,378305701.99999976
271226039.5,271226039.5
145228181.5,145228181.50000018
348877838.5,348877838.4999998
415267480.0,415267479.9999997
292422577.5,292422577.49999994
87994806.0,87994806.00000027
232733628.5,232733628.50000003
195502885.5,195502885.50000012
100864494.0,100864494.00000027
184052883.0,184052883.00000012
384941837.5,384941837.49999976
466916185.5,466916185.49999964
423603174.5,423603174.49999964
315068569.5,315068569.4999999
189309883.0,189309883.0000001
110381755.0,110381755.00000024
335896324.5,335896324.4999999
431505436.5,431505436.49999964
423735396.5,423735396.4999997
441365293.5,441365293.49999964
240663583.5,240663583.50000003
417061354.0,417061353.9999997
427369213.5,427369213.49999964
344168398.5,344168398.4999998
171189136.0,171189136.00000012
334490308.0,334490307.9999998
180287007.0,180287007.00000012
172501490.0,172501490.00000012
264294313.0,264294312.99999997
136957809.5,136957809.5000002
105402315.0,105402315.0000003
136811806.5,136811806.50000018
307024707.0,307024706.9999999
443626595.0,443626594.99999964
420605566.5,420605566.4999997
459648616.0,459648615.99999964
50263200.0,50263200.00000036
48517514.5,48517514.50000039
413307905.5,413307905.4999997
301708576.0,301708575.99999994
361003381.5,361003381.4999998
235773200.5,235773200.5
68305371.0,68305371.00000033
413793165.5,413793165.4999997
386576491.0,386576490.99999976
376225247.0,376225246.99999976
461164227.0,461164226.99999964
196660109.0,196660109.00000012
347390197.5,347390197.4999998
346306763.0,346306762.9999998
416920333.5,416920333.4999997
392223076.0,392223075.99999976
306223380.0,306223379.9999999
79987592.0,79987592.0000003
215135609.5,215135609.50000006
193263109.5,193263109.5000001
146510368.0,146510368.00000018
137209460.0,137209460.00000018
320147522.5,320147522.4999999
393118306.0,393118305.99999976
279419681.0,279419680.99999994
328974223.5,328974223.4999998
235446775.0,235446775.00000003
189490667.5,189490667.5000001
256416218.0,256416218.0
363921902.0,363921901.99999976
339475372.5,339475372.4999998
223660744.0,223660744.00000006
38427118.5,38427118.50000039
152376165.0,152376165.00000018
145851844.5,145851844.50000018
277876379.5,277876379.49999994
65548317.0,65548317.00000033
92064803.5,92064803.50000027
377247323.0,377247322.99999976
378818120.0,378818119.99999976
179962232.5,179962232.50000012
299032283.0,299032282.9999999
45781465.5,45781465.50000039
61026217.5,61026217.50000036
280981943.5,280981943.49999994
61831518.0,61831518.00000033
266486691.5,266486691.49999997
74642641.0,74642641.00000033
358550625.5,358550625.4999998
192748802.0,192748802.00000012
285859141.5,285859141.49999994
150790319.0,150790319.00000018
105118322.5,105118322.5000003
365072170.5,365072170.49999976
397517106.5,397517106.49999976
309935537.0,309935536.9999999
347132905.0,347132904.9999998
78704838.5,78704838.5000003
49088830.0,49088830.00000033
439548174.5,439548174.49999964
119588721.0,119588721.00000021
242987908.0,242987908.0
87269154.5,87269154.5000003
359073398.5,359073398.4999998
154692965.5,154692965.50000018
250166369.0,250166369.0
333629641.0,333629640.9999998
279227755.5,279227755.49999994
205794147.5,205794147.5000001
174247848.5,174247848.50000015
449139927.5,449139927.49999964
412748389.5,412748389.4999997
272893410.5,272893410.49999994
69206480.0,69206480.00000033
244617061.0,244617061.0
79824451.0,79824451.00000033
274839257.5,274839257.49999994
308020158.5,308020158.4999999
129159923.5,129159923.50000024
140863066.5,140863066.50000018
57120025.5,57120025.50000039
442340135.5,442340135.49999964
387821374.0,387821373.99999976
99416098.5,99416098.5000003
162164115.5,162164115.50000012
298385690.0,298385689.9999999
264442092.5,264442092.49999997
54820197.5,54820197.50000036
178069606.5,178069606.50000015
257532119.0,257532119.0
367236929.0,367236928.99999976
106951856.5,106951856.50000027
316916019.5,316916019.4999999
43141821.5,43141821.50000036
136747020.0,136747020.00000018
325640394.0,325640393.9999999
177884098.5,177884098.50000012
187920652.0,187920652.00000012
161139934.0,161139934.00000018
252069665.0,252069665.0
93675075.5,93675075.5000003
106432360.5,106432360.50000027
243175457.0,243175457.0
127885821.0,127885821.00000021
59376441.5,59376441.50000033
96337276.5,96337276.50000027
436284290.5,436284290.49999964
434896985.0,434896984.99999964
223357583.0,223357583.00000003
385375809.5,385375809.49999976
416635763.0,416635762.9999997
71480720.0,71480720.0000003
262847090.0,262847089.99999997
66364428.5,66364428.50000036
78076720.0,78076720.0000003
133863445.0,133863445.00000021
49238319.5,49238319.50000036
70522433.5,70522433.50000036
72447064.0,72447064.00000033
107019063.5,107019063.50000027
345048631.0,345048630.9999998
64807706.0,64807706.00000033
77248019.5,77248019.50000033
263533900.0,263533899.99999997
127910588.5,127910588.50000022
95839721.0,95839721.00000027
130261807.5,130261807.5000002
216872127.5,216872127.50000006
255253898.0,255253897.99999997
315854433.5,315854433.4999999
413865916.5,413865916.4999997
439638369.5,439638369.49999964
368690083.0,368690082.99999976
302364237.5,302364237.4999999
397358002.5,397358002.49999976
63298358.5,63298358.50000036
206905925.5,206905925.50000006
447782640.0,447782639.99999964
439345287.0,439345286.99999964
125974404.0,125974404.00000021
416016780.5,416016780.49999964
142511297.5,142511297.50000018
103275952.0,103275952.00000027
85894268.5,85894268.5000003
368995821.5,368995821.49999976
113953693.5,113953693.50000024
208339958.5,208339958.50000006
450761003.5,450761003.49999964
76196342.0,76196342.0000003
226893232.0,226893232.00000003
228606500.0,228606500.00000003
461471831.0,461471830.99999964
70432235.5,70432235.50000033
281823268.0,281823267.99999994
450685540.0,450685539.99999964
186315068.0,186315068.00000012
131746298.0,131746298.00000022
147886161.0,147886161.00000018
237070603.0,237070603.00000003
36655846.5,36655846.50000039
452411950.0,452411949.99999964
292217544.0,292217543.9999999
430438877.0,430438876.99999964
344933350.5,344933350.4999998
364594186.0,364594185.99999976
437265187.5,437265187.49999964
426283187.0,426283186.99999964
289490445.0,289490444.99999994
35678302.5,35678302.50000039
58325468.5,58325468.50000033
304447068.0,304447067.9999999
274184853.0,274184852.99999994
117238225.5,117238225.50000027
141359039.5,141359039.50000024
400997536.5,400997536.49999976
366136377.0,366136376.99999976
127833005.5,127833005.50000021
208369240.5,208369240.5000001
61631677.0,61631677.00000033
453881434.5,453881434.49999964
147704141.5,147704141.50000018
267124024.0,267124023.99999994
95101513.5,95101513.5000003
79757661.5,79757661.5000003
191187836.5,191187836.50000012
331861432.0,331861431.9999999
146379304.0,146379304.00000018
86710717.5,86710717.5000003
353285012.0,353285011.9999998
58963335.0,58963335.00000036
174794236.0,174794236.00000012
262664841.5,262664841.49999997
169424254.0,169424254.00000012
245082145.5,245082145.5
431102079.5,431102079.49999964
213987664.5,213987664.50000006
233819782.5,233819782.50000003
217886196.0,217886196.00000006
389352216.0,389352215.99999976
250170195.5,250170195.49999997
387162371.0,387162370.99999976
430273785.5,430273785.49999964
104380423.5,104380423.5000003
311706716.0,311706715.9999999
187235097.5,187235097.5000001
58054481.0,58054481.00000039
212400703.0,212400703.00000006
399059614.5,399059614.4999997
170269400.0,170269400.00000018
262188129.5,262188129.5
450118672.0,450118671.99999964
290263258.5,290263258.49999994
439837949.5,439837949.49999964
113619137.0,113619137.00000027
107417452.5,107417452.50000027
356109529.0,356109528.9999998
213672188.5,213672188.50000006
224021742.0,224021742.00000006
158807305.0,158807305.00000018
319076583.5,319076583.4999999
103310399.0,103310399.00000027
211757565.0,211757565.00000006
163199338.5,163199338.50000015
218941908.5,218941908.50000006
222637379.5,222637379.50000006
43781889.5,43781889.50000036
148769428.5,148769428.5000002
94517718.5,94517718.50000027
47863134.5,47863134.50000036
112394067.0,112394067.00000027
323174169.0,323174168.9999999
191378012.0,191378012.00000012
205154424.0,205154424.0000001
188789314.0,188789314.00000012
231943118.5,231943118.50000003
308275364.0,308275363.9999999
437112857.0,437112856.99999964
288965123.5,288965123.49999994
155905469.0,155905469.00000018
149371886.5,149371886.50000018
270655862.0,270655861.99999994
314298255.5,314298255.4999999
89683315.0,89683315.0000003
332086931.5,332086931.4999999
183331710.0,183331710.00000015
213555440.0,213555440.00000006
377614198.5,377614198.49999976
439552868.5,439552868.49999964
57725018.5,57725018.50000036
268741264.5,268741264.49999994
39748404.0,39748404.00000036
273257018.5,273257018.49999994
347704988.5,347704988.4999998
211384716.5,211384716.50000006
47191087.0,47191087.00000036
144553863.5,144553863.50000018
179891220.5,179891220.50000012
308550420.0,308550419.9999999
114257214.5,114257214.50000025
217228369.5,217228369.50000006
271916710.0,271916709.99999994
116864651.5,116864651.50000025
445063921.0,445063920.99999964
52777335.5,52777335.50000036
280189959.5,280189959.49999994
99448481.5,99448481.5000003
340033118.5,340033118.4999998
124127994.5,124127994.50000021
68165995.0,68165995.00000033
390905300.5,390905300.49999976
195401444.0,195401444.0000001
373048418.0,373048417.99999976
33518088.5,33518088.500000417
95194381.5,95194381.5000003
441505441.0,441505440.99999964
258635954.5,258635954.49999997
375259279.5,375259279.49999976
359910861.0,359910860.9999998
139694647.0,139694647.00000018
373329535.0,373329534.99999976
190751993.5,190751993.5000001
183379512.5,183379512.50000015
336929328.0,336929327.9999998
365644046.0,365644045.99999976
438210353.0,438210352.99999964
175518815.0,175518815.00000012
61329095.5,61329095.50000036
233622162.5,233622162.5
405406622.5,405406622.49999976
449479939.0,449479938.99999964
316059656.5,316059656.4999999
68672392.5,68672392.50000033
274934063.0,274934062.99999994
158540471.5,158540471.50000018
342456824.0,342456823.9999998
369641227.5,369641227.49999976
283584657.0,283584656.99999994
70471750.0,70471750.0000003
194316717.0,194316717.00000033
337295493.0,337295492.9999998
368546996.5,368546996.49999976
251712159.5,251712159.49999997
438982837.0,438982836.99999964
438354483.5,438354483.49999964
279842105.5,279842105.49999994
115024916.5,115024916.50000025
365407528.5,365407528.4999998
194771578.0,194771578.0000001
137296713.0,137296713.00000018
257639408.0,257639407.99999997
408246419.0,408246418.9999997
75941094.5,75941094.5000003
375861626.5,375861626.49999976
291502288.0,291502287.99999994
70583339.5,70583339.50000033
410712967.5,410712967.4999997
108596414.5,108596414.50000024
118987346.0,118987346.00000021
442201847.0,442201846.99999964
310550355.0,310550354.9999999
164280441.5,164280441.50000015
285550368.0,285550367.9999999
81122563.5,81122563.5000003
255948801.0,255948801.0
340329724.0,340329723.9999998
80775760.5,80775760.5000003
290218036.5,290218036.49999994
194661311.5,194661311.50000012
427457799.0,427457798.99999964
198539915.0,198539915.0000001
114523963.5,114523963.50000025
339299616.0,339299615.9999998
87453224.5,87453224.50000027
429408816.5,429408816.49999964
63308321.5,63308321.50000036
410905468.0,410905467.9999997
225391586.5,225391586.50000003
277464150.5,277464150.49999994
152224488.5,152224488.50000018
302270604.0,302270603.9999999
286435596.5,286435596.49999994
428875662.0,428875661.99999964
382535672.5,382535672.49999976
357429941.0,357429940.9999998
411245503.5,411245503.49999976
443270727.0,443270726.99999964
85244235.0,85244235.0000003
191279051.5,191279051.50000012
344808711.0,344808710.9999998
69312349.0,69312349.0000003
141200048.5,141200048.50000018
393203574.5,393203574.49999976
228775206.5,228775206.50000003
260935740.5,260935740.49999997
122079882.0,122079882.00000024
79441696.5,79441696.5000003
147832231.5,147832231.50000018
92819718.0,92819718.0000003
276620370.0,276620369.99999994
140738913.0,140738913.00000018
224285898.0,224285898.00000003
392481654.0,392481653.99999976
423542464.5,423542464.4999997
111901016.5,111901016.50000024
130049123.5,130049123.50000028
289419774.5,289419774.4999999
307715035.5,307715035.4999999
256306275.5,256306275.49999997
133314538.5,133314538.50000022
256004727.0,256004726.99999997
160744242.5,160744242.50000015
311561856.5,311561856.4999999
82163452.0,82163452.0000003
166213764.0,166213764.00000018
284740244.5,284740244.49999994
388443214.5,388443214.49999976
336996840.0,336996839.9999998
444267595.0,444267594.99999964
453866794.5,453866794.49999964
51373527.0,51373527.00000036
159106826.0,159106826.00000015
135893196.5,135893196.5000002
304474156.0,304474155.9999999
412229930.0,412229929.9999997
137999815.0,137999815.00000024
285657358.0,285657358.0
365969817.5,365969817.49999976
162411744.5,162411744.50000018
110371090.5,110371090.50000024
185392384.5,185392384.50000012
460499353.5,460499353.49999964
91148081.0,91148081.0000003
39039636.0,39039636.00000039
161594496.5,161594496.50000015
183826632.0,183826632.00000012
379510944.5,379510944.49999976
250231510.5,250231510.5
361897382.5,361897382.4999998
173534874.5,173534874.50000012
136023094.5,136023094.50000024
339362381.0,339362380.9999998
408353994.0,408353993.9999997
379287119.0,379287118.99999976
117768575.5,117768575.50000022
391585583.0,391585582.99999976
160290506.5,160290506.50000018
393353906.0,393353905.99999976
193024856.0,193024856.0000001
142000194.0,142000194.00000018
263499239.5,263499239.49999997
230416939.0,230416939.00000003
408808746.0,408808745.9999997
196015543.5,196015543.5000001
252274169.5,252274169.5
235915243.0,235915243.00000003
413084997.5,413084997.49999964
52410889.5,52410889.50000036
275437558.5,275437558.49999994
210556630.5,210556630.50000006
51265720.0,51265720.00000039
275786630.0,275786629.99999994
346744794.0,346744793.9999998
48553367.0,48553367.00000036
194116966.0,194116966.00000012
332121745.0,332121744.9999999
69083283.0,69083283.00000033
207637008.5,207637008.50000006
381434646.5,381434646.4999998
460689749.5,460689749.49999964
352148264.0,352148263.9999998
239544586.5,239544586.5
340573023.0,340573022.9999998
397459623.0,397459622.99999976
73585764.5,73585764.5000003
410917953.5,410917953.4999997
447414622.0,447414621.99999964
251505510.0,251505510.0
108230334.5,108230334.50000024
140608892.0,140608892.00000018
49988200.5,49988200.50000039
63137613.5,63137613.50000033
455393879.5,455393879.49999964
370058445.0,370058444.99999976
387930472.5,387930472.49999976
372397759.0,372397758.99999976
452604955.0,452604954.99999964
353065855.5,353065855.49999976
336920527.0,336920526.9999998
267274717.0,267274716.99999997
421134336.5,421134336.49999964
336802384.0,336802383.9999999
232714056.0,232714056.00000003
357298773.5,357298773.4999998
242538665.5,242538665.5
332021607.0,332021606.9999998
163460049.5,163460049.50000018
293976649.0,293976648.99999994
328656724.0,328656723.9999999
153590552.0,153590552.00000018
416022951.5,416022951.4999997
388011096.0,388011095.99999976
45280697.5,45280697.50000039
308871521.0,308871520.9999999
252992594.5,252992594.5
176453043.5,176453043.50000015
413667459.5,413667459.49999976
185266103.0,185266103.00000012
58863391.5,58863391.50000033
47503914.0,47503914.00000039
76092546.5,76092546.5000003
378955254.0,378955253.99999976
177045295.0,177045295.00000012
207150865.0,207150865.00000006
141238322.5,141238322.5000002
168764422.5,168764422.50000015
48553426.0,48553426.00000036
197511315.0,197511315.0000001
170090533.0,170090533.00000012
337002445.0,337002444.9999998
262080386.5,262080386.49999997
384262259.5,384262259.49999976
400871656.5,400871656.49999976
220506555.5,220506555.50000003
68930208.0,68930208.00000033
223047202.5,223047202.50000006
49945792.0,49945792.00000036
437605814.5,437605814.49999964
439134826.5,439134826.49999964
53397323.5,53397323.50000039
294601964.5,294601964.5
411548466.5,411548466.49999964
401698538.5,401698538.49999976
311704345.0,311704344.9999999
388556544.5,388556544.49999976
428033991.0,428033990.99999964
285322196.0,285322195.99999994
401397419.0,401397418.99999976
155509195.0,155509195.00000018
218443529.0,218443529.00000006
194458168.0,194458168.0000001
278138229.0,278138228.99999994
353947124.0,353947123.99999976
166713276.0,166713276.00000015
273431530.0,273431529.99999994
407653959.0,407653958.99999976
300393403.0,300393402.9999999
160509830.5,160509830.50000018
420797290.0,420797289.9999997
270533546.0,270533545.99999994
411597139.5,411597139.49999964
258802092.5,258802092.49999997
157807631.0,157807631.00000018
147491888.0,147491888.00000018
314193638.0,314193637.9999999
178447170.0,178447170.00000012
279739065.5,279739065.49999994
443339726.5,443339726.49999964
453825624.0,453825623.99999964
92283701.5,92283701.50000027
342896926.0,342896925.9999998
244189839.5,244189839.5
391576657.0,391576656.99999976
294810290.5,294810290.4999999
260109524.5,260109524.49999997
93259271.0,93259271.0000003
200847093.0,200847093.0000001
227088922.5,227088922.50000003
215190018.0,215190018.0000001
321216471.5,321216471.4999999
293201000.0,293200999.99999994
165734189.0,165734189.00000018
230277922.0,230277922.00000003
161471129.5,161471129.50000015
209816158.0,209816158.00000006
192562833.5,192562833.50000012
283541465.5,283541465.49999994
75627312.5,75627312.50000033
86826754.0,86826754.0000003
229513963.0,229513963.00000003
392852004.0,392852003.99999976
429161823.5,429161823.49999964
72929001.5,72929001.50000033
270209838.0,270209837.99999994
361546414.5,361546414.49999976
263613929.5,263613929.5
85132437.0,85132437.0000003
410790284.5,410790284.4999997
259852978.0,259852978.0
101639384.0,101639384.00000027
418838019.0,418838018.9999997
76037491.5,76037491.5000003
250464902.5,250464902.5
84660082.0,84660082.0000003
99626473.5,99626473.5000003
219672238.0,219672238.00000006
360233097.0,360233096.9999998
218111932.5,218111932.50000003
79710643.0,79710643.0000003
348011363.0,348011362.9999998
271127635.5,271127635.49999994
238353181.5,238353181.50000003
67859760.5,67859760.50000033
331163898.5,331163898.4999999
131252872.0,131252872.00000022
59329049.0,59329049.00000036
361764819.0,361764818.99999976
167749112.0,167749112.00000015
76825636.0,76825636.00000033
176837509.0,176837509.00000012
412759478.0,412759477.9999997
354819675.0,354819674.9999998
197324968.0,197324968.0000001
98560930.0,98560930.00000027
44987366.0,44987366.00000042
143475807.0,143475807.00000024
377658367.0,377658366.99999976
58510691.5,58510691.50000036
449123423.0,449123422.99999964
158660563.5,158660563.50000015
264465189.0,264465188.99999997
390468228.0,390468227.99999994
315412599.5,315412599.4999999
406802234.5,406802234.4999997
334812877.0,334812876.9999999
303282507.0,303282506.9999999
418362537.5,418362537.49999964
192044198.0,192044198.00000012
245341845.0,245341845.0
327733285.0,327733284.9999999
48617607.5,48617607.50000036
62945269.5,62945269.50000033
425971717.0,425971716.9999997
80587921.0,80587921.0000003
53109227.5,53109227.50000036
117091542.0,117091542.00000024
64285572.5,64285572.50000036
206277083.5,206277083.50000006
445142473.0,445142472.99999964
246789188.0,246789188.0
39327016.0,39327016.00000039
247308880.5,247308880.5
344914475.0,344914474.9999998
207580247.0,207580247.00000006
375924452.5,375924452.49999976
349546121.5,349546121.4999998
129474497.0,129474497.0000002
91311707.5,91311707.5000003
73030865.5,73030865.5000003
350161013.5,350161013.49999976
279817849.0,279817848.99999994
274083696.0,274083695.99999994
255285238.5,255285238.5
372226596.5,372226596.49999976
251681998.0,251681998.0
360245577.0,360245576.99999976
444666085.0,444666084.99999964
59909746.5,59909746.50000033
305068746.5,305068746.4999999
360388384.5,360388384.49999976
90561916.0,90561916.00000033
52121091.5,52121091.50000036
100831011.5,100831011.5000003
177615909.0,177615909.00000012
279242816.5,279242816.49999994
104388750.5,104388750.50000027
394975874.5,394975874.49999976
249757015.0,249757015.0
172817609.0,172817609.00000012
141952367.0,141952367.00000018
361060937.5,361060937.4999998
327381765.5,327381765.4999999
368062224.0,368062223.99999976
68405930.0,68405930.00000036
278218175.0,278218174.99999994
370371249.5,370371249.49999976
257902577.0,257902576.99999997
228133920.5,228133920.50000003
404018038.5,404018038.49999976
82136439.0,82136439.00000036
131371220.5,131371220.5000002
445820513.0,445820512.99999964
352046950.5,352046950.4999998
240582770.0,240582770.00000003
159796932.0,159796932.00000015
282414979.0,282414978.99999994
288917360.5,288917360.49999994
104023300.5,104023300.50000027
254532068.5,254532068.5
297473021.5,297473021.4999999
383962030.0,383962029.9999998
452674058.5,452674058.49999964
97375681.0,97375681.00000027
194768365.5,194768365.5000001
126379591.0,126379591.00000022
171368377.0,171368377.00000015
198849420.0,198849420.0000001
281778880.5,281778880.49999994
260437952.5,260437952.49999997
193347963.5,193347963.5000001
152635199.0,152635199.00000018
310312308.0,310312307.9999999
87798309.5,87798309.50000033
77127778.5,77127778.5000003
172431102.0,172431102.00000012
38404305.5,38404305.50000039
99114205.5,99114205.5000003
149989985.5,149989985.50000018
102161343.5,102161343.50000027
158491645.5,158491645.50000018
350185397.5,350185397.4999998
341480112.5,341480112.4999998
346961797.0,346961796.9999998
45661574.0,45661574.00000036
370010445.0,370010444.99999976
50108939.5,50108939.50000036
99402055.0,99402055.0000003
444706009.0,444706008.99999964
351997909.0,351997908.99999976
204254422.5,204254422.50000006
361897556.5,361897556.49999976
332044602.0,332044601.9999999
447422152.0,447422151.99999964
300318586.0,300318585.9999999
80249079.5,80249079.5000003
290961542.5,290961542.49999994
157160548.0,157160548.00000018
84188081.0,84188081.0000003
292347174.5,292347174.49999994
132808556.0,132808556.00000022
325980973.5,325980973.4999999
160862526.0,160862526.00000015
108238860.0,108238860.00000024
412603333.5,412603333.4999997
176015566.0,176015566.00000012
182093534.0,182093534.00000012
186323035.5,186323035.50000012
284052373.5,284052373.49999994
359766598.0,359766597.99999976
411054137.0,411054136.9999997
190927816.0,190927816.00000012
319351748.0,319351747.9999999
360460509.5,360460509.4999998
373447723.5,373447723.49999976
82814409.5,82814409.5000003
318144894.5,318144894.4999999
188662215.5,188662215.50000012
333352961.5,333352961.4999999
256966605.5,256966605.49999997
89563157.5,89563157.5000003
71899924.0,71899924.0000003
384113361.0,384113360.99999976
252352761.5,252352761.5
31993534.0,31993534.000000417
203166361.0,203166361.0000001
225610586.5,225610586.50000003
244347088.5,244347088.5
309533203.5,309533203.4999999
285659593.0,285659592.99999994
232422658.5,232422658.50000003
426465671.5,426465671.49999964
343768185.5,343768185.4999998
349359430.5,349359430.4999998
100446019.5,100446019.5000003
145090175.5,145090175.5000002
318047077.5,318047077.4999999
123905492.5,123905492.50000024
302301026.5,302301026.4999999
159249451.5,159249451.50000015
57650770.5,57650770.50000033
311880746.5,311880746.4999999
433343801.0,433343800.99999964
229663669.5,229663669.50000003
379381345.5,379381345.49999976
37687175.5,37687175.50000039
94347767.5,94347767.50000027
197563958.5,197563958.5000001
317815367.0,317815366.9999999
318693744.0,318693743.9999999
185301194.0,185301194.00000012
463326293.0,463326292.99999964
252374986.5,252374986.49999997
415090626.0,415090625.99999976
333653148.5,333653148.4999998
133126844.0,133126844.00000022
440497319.0,440497318.99999964
123745602.5,123745602.50000022
45074103.0,45074103.00000036
255219119.0,255219118.99999997
289047249.0,289047248.99999994
348683067.0,348683066.9999998
242507265.5,242507265.5
287575504.0,287575503.9999999
313928094.0,313928093.9999999
125655953.0,125655953.0000002
209090997.5,209090997.50000006
210204860.0,210204860.0000001
380575288.5,380575288.49999976
298322052.5,298322052.4999999
97506226.0,97506226.0000003
219592078.0,219592078.00000006
104367289.5,104367289.50000024
150267087.5,150267087.50000018
221775309.0,221775309.00000006
336443877.5,336443877.4999998
168004330.5,168004330.50000015
421394110.0,421394109.99999964
103885604.0,103885604.0000003
161439128.0,161439128.00000018
433702080.0,433702079.99999964
157001195.5,157001195.50000018
266354688.5,266354688.49999997
249836615.0,249836615.0
310337783.0,310337782.9999999
278184801.0,278184800.99999994
76609073.0,76609073.0000003
109259273.5,109259273.50000027
359969543.0,359969542.9999998
48795775.0,48795775.00000036
256653790.5,256653790.49999997
87492638.0,87492638.00000033
